date,sh_volume,vix_close,target_volume
2008-11-07,6776642229.0,56.1,6229770031.0
2008-11-10,6229770031.0,59.98,6859334687.0
2008-11-11,6859334687.0,61.44,7888824583.0
2008-11-12,7888824583.0,66.46,10842283970.0
2008-11-13,10842283970.0,59.83,8097608388.0
2008-11-14,8097608388.0,66.31,6743948134.0
2008-11-17,6743948134.0,69.15,8434773456.0
2008-11-18,8434773456.0,67.64,8881420998.0
2008-11-19,8881420998.0,74.26,12180261354.0
2008-11-20,12180261354.0,80.86,12517218554.0
2008-11-21,12517218554.0,72.67,10408960842.0
2008-11-24,10408960842.0,64.7,9383321023.0
2008-11-25,9383321023.0,60.9,7708325955.0
2008-11-26,7708325955.0,54.92,3489293637.0
2008-11-28,3489293637.0,55.84,7985615542.0
2008-12-01,7985615542.0,68.51,8247490255.0
2008-12-02,8247490255.0,62.98,8452980554.0
2008-12-03,8452980554.0,60.72,7883756532.0
2008-12-04,7883756532.0,63.64,8328664462.0
2008-12-05,8328664462.0,59.93,8781845790.0
2008-12-08,8781845790.0,58.49,7922818689.0
2008-12-09,7922818689.0,58.91,7093912414.0
2008-12-10,7093912414.0,55.73,7514134390.0
2008-12-11,7514134390.0,55.78,7049987991.0
2008-12-12,7049987991.0,54.28,6053986401.0
2008-12-15,6053986401.0,56.76,8110357546.0
2008-12-16,8110357546.0,52.37,7426199232.0
2008-12-17,7426199232.0,49.84,7721042947.0
2008-12-18,7721042947.0,47.34,9160985515.0
2008-12-19,9160985515.0,44.93,6053857861.0
2008-12-22,6053857861.0,44.56,4983510794.0
2008-12-23,4983510794.0,45.02,1925534893.0
2008-12-24,1925534893.0,44.21,2328717511.0
2008-12-26,2328717511.0,43.38,4237443372.0
2008-12-29,4237443372.0,43.9,4765820485.0
2008-12-30,4765820485.0,41.63,5514611027.0
2008-12-31,5514611027.0,40.0,5019699625.0
2009-01-02,5019699625.0,39.19,6582216454.0
2009-01-05,6582216454.0,39.08,7526690145.0
2009-01-06,7526690145.0,38.56,6725760519.0
2009-01-07,6725760519.0,43.39,6510246493.0
2009-01-08,6510246493.0,42.56,6141641120.0
2009-01-09,6141641120.0,42.82,6500095413.0
2009-01-12,6500095413.0,45.84,6979581471.0
2009-01-13,6979581471.0,43.27,7341855343.0
2009-01-14,7341855343.0,49.14,8857696681.0
2009-01-15,8857696681.0,51.0,8319448814.0
2009-01-16,8319448814.0,46.11,8381040289.0
2009-01-20,8381040289.0,56.65,8537534441.0
2009-01-21,8537534441.0,46.42,8132522684.0
2009-01-22,8132522684.0,47.29,7972934153.0
2009-01-23,7972934153.0,47.27,7144434046.0
2009-01-26,7144434046.0,45.69,6554663056.0
2009-01-27,6554663056.0,42.25,8295621808.0
2009-01-28,8295621808.0,39.66,7006401712.0
2009-01-29,7006401712.0,42.63,7473855588.0
2009-01-30,7473855588.0,44.84,7052050708.0
2009-02-02,7052050708.0,45.52,7372967558.0
2009-02-03,7372967558.0,43.06,7934707963.0
2009-02-04,7934707963.0,43.85,9152705642.0
2009-02-05,9152705642.0,43.73,8888723028.0
2009-02-06,8888723028.0,43.37,6863454649.0
2009-02-09,6863454649.0,43.64,9251581187.0
2009-02-10,9251581187.0,46.67,7437402941.0
2009-02-11,7437402941.0,44.53,8200425366.0
2009-02-12,8200425366.0,41.25,6585983052.0
2009-02-13,6585983052.0,42.93,8261033542.0
2009-02-17,8261033542.0,48.66,7788585864.0
2009-02-18,7788585864.0,48.46,7764331890.0
2009-02-19,7764331890.0,47.08,10691085555.0
2009-02-20,10691085555.0,49.3,8555435873.0
2009-02-23,8555435873.0,52.62,9611800544.0
2009-02-24,9611800544.0,45.49,9884630694.0
2009-02-25,9884630694.0,44.67,8920962206.0
2009-02-26,8920962206.0,44.66,11310493967.0
2009-02-27,11310493967.0,46.35,10153520985.0
2009-03-02,10153520985.0,52.65,9989329098.0
2009-03-03,9989329098.0,50.93,9948434010.0
2009-03-04,9948434010.0,47.56,9806238239.0
2009-03-05,9806238239.0,50.17,9761035442.0
2009-03-06,9761035442.0,49.33,8320210754.0
2009-03-09,8320210754.0,49.68,11047629874.0
2009-03-10,11047629874.0,44.37,9468845175.0
2009-03-11,9468845175.0,43.61,9803471307.0
2009-03-12,9803471307.0,41.18,8817972589.0
2009-03-13,8817972589.0,42.36,10003634503.0
2009-03-16,10003634503.0,43.74,8248462320.0
2009-03-17,8248462320.0,40.8,11876284449.0
2009-03-18,11876284449.0,40.06,11339265019.0
2009-03-19,11339265019.0,43.68,10115954770.0
2009-03-20,10115954770.0,45.89,9944717484.0
2009-03-23,9944717484.0,43.23,8766464844.0
2009-03-24,8766464844.0,42.93,10124119961.0
2009-03-25,10124119961.0,42.25,9595283120.0
2009-03-26,9595283120.0,40.36,7674738134.0
2009-03-27,7674738134.0,41.04,7920938972.0
2009-03-30,7920938972.0,45.54,8232475946.0
2009-03-31,8232475946.0,44.14,8284607275.0
2009-04-01,8284607275.0,42.28,10347575362.0
2009-04-02,10347575362.0,42.04,7958608492.0
2009-04-03,7958608492.0,39.7,7371282481.0
2009-04-06,7371282481.0,40.93,7026477812.0
2009-04-07,7026477812.0,40.39,7098384849.0
2009-04-08,7098384849.0,38.85,9736087974.0
2009-04-09,9736087974.0,36.53,8257648439.0
2009-04-13,8257648439.0,37.81,9804972164.0
2009-04-14,9804972164.0,37.67,8301908876.0
2009-04-15,8301908876.0,36.17,8928786789.0
2009-04-16,8928786789.0,35.79,9734812177.0
2009-04-17,9734812177.0,33.94,10025889223.0
2009-04-20,10025889223.0,39.18,9877807637.0
2009-04-21,9877807637.0,37.14,10030717630.0
2009-04-22,10030717630.0,38.1,9031416447.0
2009-04-23,9031416447.0,37.15,9621688389.0
2009-04-24,9621688389.0,36.82,7809566069.0
2009-04-27,7809566069.0,38.32,7501944104.0
2009-04-28,7501944104.0,37.95,8494576289.0
2009-04-29,8494576289.0,36.08,9685247915.0
2009-04-30,9685247915.0,36.5,7432622649.0
2009-05-01,7432622649.0,35.3,9565228312.0
2009-05-04,9565228312.0,34.53,9348302420.0
2009-05-05,9348302420.0,33.36,11506868887.0
2009-05-06,11506868887.0,32.45,12325717749.0
2009-05-07,12325717749.0,33.44,11262720977.0
2009-05-08,11262720977.0,32.05,8657430776.0
2009-05-11,8657430776.0,32.87,9359461568.0
2009-05-12,9359461568.0,31.8,9503978407.0
2009-05-13,9503978407.0,33.65,8332910009.0
2009-05-14,8332910009.0,31.37,7529918633.0
2009-05-15,7529918633.0,33.12,7723210931.0
2009-05-18,7723210931.0,30.24,7722169570.0
2009-05-19,7722169570.0,28.8,9328176211.0
2009-05-20,9328176211.0,29.03,8262971010.0
2009-05-21,8262971010.0,31.35,6030463932.0
2009-05-22,6030463932.0,32.63,7729951633.0
2009-05-26,7729951633.0,30.62,7832083200.0
2009-05-27,7832083200.0,32.36,7888455561.0
2009-05-28,7888455561.0,31.67,8574335402.0
2009-05-29,8574335402.0,28.92,8993688282.0
2009-06-01,8993688282.0,30.04,8343517675.0
2009-06-02,8343517675.0,29.63,7583398804.0
2009-06-03,7583398804.0,31.02,7815674906.0
2009-06-04,7815674906.0,30.18,7568168750.0
2009-06-05,7568168750.0,29.62,6469850544.0
2009-06-08,6469850544.0,29.77,6595448448.0
2009-06-09,6595448448.0,28.27,7762632224.0
2009-06-10,7762632224.0,28.46,7994949995.0
2009-06-11,7994949995.0,28.11,6561803487.0
2009-06-12,6561803487.0,28.15,6882685266.0
2009-06-15,6882685266.0,30.81,7191034452.0
2009-06-16,7191034452.0,32.68,8224306136.0
2009-06-17,8224306136.0,31.54,6773297200.0
2009-06-18,6773297200.0,30.03,8703560416.0
2009-06-19,8703560416.0,27.99,7617784525.0
2009-06-22,7617784525.0,31.17,7223077522.0
2009-06-23,7223077522.0,30.58,6937598860.0
2009-06-24,6937598860.0,29.05,7324500528.0
2009-06-25,7324500528.0,26.36,11381404931.0
2009-06-26,11381404931.0,25.93,6278959486.0
2009-06-29,6278959486.0,25.35,7181974411.0
2009-06-30,7181974411.0,26.35,6102010759.0
2009-07-01,6102010759.0,26.22,5962713387.0
2009-07-02,5962713387.0,27.95,6683225627.0
2009-07-06,6683225627.0,29.0,6695696896.0
2009-07-07,6695696896.0,30.85,8481902471.0
2009-07-08,8481902471.0,31.3,6219614978.0
2009-07-09,6219614978.0,29.78,5557111241.0
2009-07-10,5557111241.0,29.02,6751138384.0
2009-07-13,6751138384.0,26.31,6177743068.0
2009-07-14,6177743068.0,25.02,8109931688.0
2009-07-15,8109931688.0,25.89,7193041751.0
2009-07-16,7193041751.0,25.42,7012238263.0
2009-07-17,7012238263.0,24.34,7098683835.0
2009-07-20,7098683835.0,24.4,7447894060.0
2009-07-21,7447894060.0,23.87,7127829216.0
2009-07-22,7127829216.0,23.47,9195482619.0
2009-07-23,9195482619.0,23.43,6671823478.0
2009-07-24,6671823478.0,23.09,6854436857.0
2009-07-27,6854436857.0,24.28,7730813474.0
2009-07-28,7730813474.0,25.01,7643049581.0
2009-07-29,7643049581.0,25.61,8829095649.0
2009-07-30,8829095649.0,25.4,8138378321.0
2009-07-31,8138378321.0,25.92,7981059346.0
2009-08-03,7981059346.0,25.56,8170445508.0
2009-08-04,8170445508.0,24.89,8116890799.0
2009-08-05,8116890799.0,24.9,9431228065.0
2009-08-06,9431228065.0,25.67,9746557748.0
2009-08-07,9746557748.0,24.76,7519396438.0
2009-08-10,7519396438.0,24.99,7992236449.0
2009-08-11,7992236449.0,25.99,7900433555.0
2009-08-12,7900433555.0,25.45,7553492703.0
2009-08-13,7553492703.0,24.71,7151609048.0
2009-08-14,7151609048.0,24.27,7170955048.0
2009-08-17,7170955048.0,27.89,6239090271.0
2009-08-18,6239090271.0,26.18,6492771035.0
2009-08-19,6492771035.0,26.26,7122650054.0
2009-08-20,7122650054.0,25.09,8452988155.0
2009-08-21,8452988155.0,25.01,8544406735.0
2009-08-24,8544406735.0,25.14,7892190790.0
2009-08-25,7892190790.0,24.92,7333793212.0
2009-08-26,7333793212.0,24.95,8113005285.0
2009-08-27,8113005285.0,24.68,8332959748.0
2009-08-28,8332959748.0,24.76,7895525462.0
2009-08-31,7895525462.0,26.01,10023527858.0
2009-09-01,10023527858.0,29.15,8106347841.0
2009-09-02,8106347841.0,28.9,6763213891.0
2009-09-03,6763213891.0,27.1,6024544286.0
2009-09-04,6024544286.0,25.26,7570989800.0
2009-09-08,7570989800.0,25.62,7881564893.0
2009-09-09,7881564893.0,24.32,8205422453.0
2009-09-10,8205422453.0,23.55,7458486170.0
2009-09-11,7458486170.0,24.15,7260315851.0
2009-09-14,7260315851.0,23.86,8836483406.0
2009-09-15,8836483406.0,23.42,9957656648.0
2009-09-16,9957656648.0,23.69,9531052334.0
2009-09-17,9531052334.0,23.65,9805737064.0
2009-09-18,9805737064.0,23.92,7251183257.0
2009-09-21,7251183257.0,24.06,8003474752.0
2009-09-22,8003474752.0,23.08,8486847943.0
2009-09-23,8486847943.0,23.49,8389750832.0
2009-09-24,8389750832.0,24.95,7089664019.0
2009-09-25,7089664019.0,25.61,5860844763.0
2009-09-28,5860844763.0,24.88,7202332672.0
2009-09-29,7202332672.0,25.19,9332281056.0
2009-09-30,9332281056.0,25.61,8891366144.0
2009-10-01,8891366144.0,28.27,8203454557.0
2009-10-02,8203454557.0,28.68,6718746244.0
2009-10-05,6718746244.0,26.84,7618733576.0
2009-10-06,7618733576.0,25.7,6594613811.0
2009-10-07,6594613811.0,24.68,7620333472.0
2009-10-08,7620333472.0,24.18,5856590808.0
2009-10-09,5856590808.0,23.12,5603830611.0
2009-10-12,5603830611.0,23.01,6649118542.0
2009-10-13,6649118542.0,22.99,7977053121.0
2009-10-14,7977053121.0,22.86,7834306459.0
2009-10-15,7834306459.0,21.72,7345232536.0
2009-10-16,7345232536.0,21.43,6740349583.0
2009-10-19,6740349583.0,21.49,7662198431.0
2009-10-20,7662198431.0,20.9,8394599854.0
2009-10-21,8394599854.0,22.22,7671232863.0
2009-10-22,7671232863.0,20.69,7366084416.0
2009-10-23,7366084416.0,22.27,8042029304.0
2009-10-26,8042029304.0,24.31,7941593003.0
2009-10-27,7941593003.0,24.83,9522847164.0
2009-10-28,9522847164.0,27.91,8198016748.0
2009-10-29,8198016748.0,24.76,9620570118.0
2009-10-30,9620570118.0,30.69,8786857878.0
2009-11-02,8786857878.0,29.78,7827137670.0
2009-11-03,7827137670.0,28.81,7973255938.0
2009-11-04,7973255938.0,27.72,7300438599.0
2009-11-05,7300438599.0,25.43,6215692744.0
2009-11-06,6215692744.0,24.19,6701604798.0
2009-11-09,6701604798.0,23.15,6525707162.0
2009-11-10,6525707162.0,22.84,6328479090.0
2009-11-11,6328479090.0,23.04,6518630898.0
2009-11-12,6518630898.0,24.24,5790843519.0
2009-11-13,5790843519.0,23.36,6817571372.0
2009-11-16,6817571372.0,22.89,5886220300.0
2009-11-17,5886220300.0,22.41,6418325850.0
2009-11-18,6418325850.0,21.63,6619097276.0
2009-11-19,6619097276.0,22.63,5868334809.0
2009-11-20,5868334809.0,22.19,5839266704.0
2009-11-23,5839266704.0,21.16,5727717911.0
2009-11-24,5727717911.0,20.47,4535232569.0
2009-11-25,4535232569.0,20.48,3314317896.0
2009-11-27,3314317896.0,24.85,6398175693.0
2009-11-30,6398175693.0,24.51,6637822928.0
2009-12-01,6637822928.0,21.92,6167970459.0
2009-12-02,6167970459.0,21.12,6966066290.0
2009-12-03,6966066290.0,22.46,8521364342.0
2009-12-04,8521364342.0,21.25,6102001418.0
2009-12-07,6102001418.0,22.1,6851343112.0
2009-12-08,6851343112.0,23.69,6173133755.0
2009-12-09,6173133755.0,22.66,6176682314.0
2009-12-10,6176682314.0,22.32,5694286672.0
2009-12-11,5694286672.0,21.59,6605620550.0
2009-12-14,6605620550.0,21.15,7268723437.0
2009-12-15,7268723437.0,21.49,7445506394.0
2009-12-16,7445506394.0,20.54,6143355104.0
2009-12-17,6143355104.0,22.51,8998191504.0
2009-12-18,8998191504.0,21.68,6056346147.0
2009-12-21,6056346147.0,20.49,5583848241.0
2009-12-22,5583848241.0,19.54,4853657312.0
2009-12-23,4853657312.0,19.71,1901146526.0
2009-12-24,1901146526.0,19.47,4151439518.0
2009-12-28,4151439518.0,19.93,3883963906.0
2009-12-29,3883963906.0,20.01,3789377679.0
2009-12-30,3789377679.0,19.96,3586234487.0
2009-12-31,3586234487.0,21.68,6166901313.0
2010-01-04,6166901313.0,20.04,7662897921.0
2010-01-05,7662897921.0,19.35,7410946708.0
2010-01-06,7410946708.0,19.16,7746761974.0
2010-01-07,7746761974.0,19.06,6681684350.0
2010-01-08,6681684350.0,18.13,6499426353.0
2010-01-11,6499426353.0,17.55,7304214035.0
2010-01-12,7304214035.0,18.25,6680737669.0
2010-01-13,6680737669.0,17.85,6368162723.0
2010-01-14,6368162723.0,17.63,7679993302.0
2010-01-15,7679993302.0,17.91,6870334084.0
2010-01-19,6870334084.0,17.58,7286093898.0
2010-01-20,7286093898.0,18.68,9900925118.0
2010-01-21,9900925118.0,22.27,9216393806.0
2010-01-22,9216393806.0,27.31,6777308519.0
2010-01-25,6777308519.0,25.41,7235889435.0
2010-01-26,7235889435.0,24.55,7906858855.0
2010-01-27,7906858855.0,23.14,8522475067.0
2010-01-28,8522475067.0,23.73,8982224847.0
2010-01-29,8982224847.0,24.62,6494912739.0
2010-02-01,6494912739.0,22.59,7425726838.0
2010-02-02,7425726838.0,21.48,6748775227.0
2010-02-03,6748775227.0,21.6,8840019627.0
2010-02-04,8840019627.0,26.08,9388052338.0
2010-02-05,9388052338.0,26.11,6320596582.0
2010-02-08,6320596582.0,26.51,7460078605.0
2010-02-09,7460078605.0,26.0,6410245348.0
2010-02-10,6410245348.0,25.4,6708786359.0
2010-02-11,6708786359.0,23.96,7029706534.0
2010-02-12,7029706534.0,22.73,6358711683.0
2010-02-16,6358711683.0,22.25,6494501649.0
2010-02-17,6494501649.0,21.72,6140710549.0
2010-02-18,6140710549.0,20.63,6268646973.0
2010-02-19,6268646973.0,20.02,5919068755.0
2010-02-22,5919068755.0,19.94,6937083438.0
2010-02-23,6937083438.0,21.37,6426495521.0
2010-02-24,6426495521.0,20.27,6944301235.0
2010-02-25,6944301235.0,20.1,6662807233.0
2010-02-26,6662807233.0,19.5,6496322192.0
2010-03-01,6496322192.0,19.26,7142746057.0
2010-03-02,7142746057.0,19.06,6607956116.0
2010-03-03,6607956116.0,18.83,6264592245.0
2010-03-04,6264592245.0,18.72,6695775618.0
2010-03-05,6695775618.0,17.42,6126861998.0
2010-03-08,6126861998.0,17.79,7949516866.0
2010-03-09,7949516866.0,17.92,8081659151.0
2010-03-10,8081659151.0,18.57,7063804620.0
2010-03-11,7063804620.0,18.06,7124272033.0
2010-03-12,7124272033.0,17.58,6212875033.0
2010-03-15,6212875033.0,18.0,6688721864.0
2010-03-16,6688721864.0,17.69,7302304925.0
2010-03-17,7302304925.0,16.91,6429578470.0
2010-03-18,6429578470.0,16.62,8885546099.0
2010-03-19,8885546099.0,16.97,6715372020.0
2010-03-22,6715372020.0,16.87,6805881747.0
2010-03-23,6805881747.0,16.35,7131128359.0
2010-03-24,7131128359.0,17.55,8378324552.0
2010-03-25,8378324552.0,18.4,7074262112.0
2010-03-26,7074262112.0,17.77,6362218040.0
2010-03-29,6362218040.0,17.59,6268796925.0
2010-03-30,6268796925.0,17.13,7150388827.0
2010-03-31,7150388827.0,17.59,6353459333.0
2010-04-01,6353459333.0,17.47,5962804726.0
2010-04-05,5962804726.0,17.02,6326174626.0
2010-04-06,6326174626.0,16.23,8152568292.0
2010-04-07,8152568292.0,16.62,7220580454.0
2010-04-08,7220580454.0,16.48,6751351827.0
2010-04-09,6751351827.0,16.14,6847859170.0
2010-04-12,6847859170.0,15.58,8095774425.0
2010-04-13,8095774425.0,16.2,9020653505.0
2010-04-14,9020653505.0,15.59,8924982451.0
2010-04-15,8924982451.0,15.89,11211265451.0
2010-04-16,11211265451.0,18.36,8885386381.0
2010-04-19,8885386381.0,17.34,7575784858.0
2010-04-20,7575784858.0,15.73,8504413726.0
2010-04-21,8504413726.0,16.32,8896711719.0
2010-04-22,8896711719.0,16.47,7929023103.0
2010-04-23,7929023103.0,16.62,8217738706.0
2010-04-26,8217738706.0,17.47,10400442960.0
2010-04-27,10400442960.0,22.81,9187671383.0
2010-04-28,9187671383.0,21.08,9269662203.0
2010-04-29,9269662203.0,18.44,9238722688.0
2010-04-30,9238722688.0,22.05,7421089423.0
2010-05-03,7421089423.0,20.19,9759956514.0
2010-05-04,9759956514.0,23.84,9896096455.0
2010-05-05,9896096455.0,24.91,15093740566.0
2010-05-06,15093740566.0,32.8,13849878448.0
2010-05-07,13849878448.0,40.95,10063684459.0
2010-05-10,10063684459.0,28.84,8474910854.0
2010-05-11,8474910854.0,28.32,7721574973.0
2010-05-12,7721574973.0,25.52,7320113376.0
2010-05-13,7320113376.0,26.68,8736558558.0
2010-05-14,8736558558.0,31.24,8494455982.0
2010-05-17,8494455982.0,30.84,8757093639.0
2010-05-18,8757093639.0,33.55,9481764429.0
2010-05-19,9481764429.0,35.32,11915109241.0
2010-05-20,11915109241.0,45.79,11557403879.0
2010-05-21,11557403879.0,40.1,7429253447.0
2010-05-24,7429253447.0,38.32,10435988855.0
2010-05-25,10435988855.0,34.61,10302877560.0
2010-05-26,10302877560.0,35.02,8021177024.0
2010-05-27,8021177024.0,29.68,7367947289.0
2010-05-28,7367947289.0,32.07,7590196560.0
2010-06-01,7590196560.0,35.54,7451887741.0
2010-06-02,7451887741.0,30.17,7293542657.0
2010-06-03,7293542657.0,29.46,8804733103.0
2010-06-04,8804733103.0,35.48,7902184480.0
2010-06-07,7902184480.0,36.57,9082405369.0
2010-06-08,9082405369.0,33.7,8722766237.0
2010-06-09,8722766237.0,33.73,7512740709.0
2010-06-10,7512740709.0,30.57,6004694402.0
2010-06-11,6004694402.0,28.79,6494526358.0
2010-06-14,6494526358.0,28.58,6961778834.0
2010-06-15,6961778834.0,25.87,7068251623.0
2010-06-16,7068251623.0,25.92,6437638948.0
2010-06-17,6437638948.0,25.05,7108711160.0
2010-06-18,7108711160.0,23.95,6497384181.0
2010-06-21,6497384181.0,24.88,6573062757.0
2010-06-22,6573062757.0,27.05,6568706897.0
2010-06-23,6568706897.0,26.91,7073846119.0
2010-06-24,7073846119.0,29.74,12649422994.0
2010-06-25,12649422994.0,28.53,5952743192.0
2010-06-28,5952743192.0,29.0,9199813976.0
2010-06-29,9199813976.0,34.13,7609843399.0
2010-06-30,7609843399.0,34.54,9325064696.0
2010-07-01,9325064696.0,32.86,5739960497.0
2010-07-02,5739960497.0,30.12,7166298230.0
2010-07-06,7166298230.0,29.65,7405885568.0
2010-07-07,7405885568.0,26.84,6717784656.0
2010-07-08,6717784656.0,25.71,5207098813.0
2010-07-09,5207098813.0,24.98,5358476398.0
2010-07-12,5358476398.0,24.43,7214977485.0
2010-07-13,7214977485.0,24.56,6395352181.0
2010-07-14,6395352181.0,24.89,6702258472.0
2010-07-15,6702258472.0,25.14,7701418343.0
2010-07-16,7701418343.0,26.25,5985591567.0
2010-07-19,5985591567.0,25.97,6760185203.0
2010-07-20,6760185203.0,23.93,7131783980.0
2010-07-21,7131783980.0,25.64,7284867300.0
2010-07-22,7284867300.0,24.63,7073383943.0
2010-07-23,7073383943.0,23.47,6398866222.0
2010-07-26,6398866222.0,22.73,6948399808.0
2010-07-27,6948399808.0,23.19,6023214175.0
2010-07-28,6023214175.0,24.25,7105720512.0
2010-07-29,7105720512.0,24.13,6400368844.0
2010-07-30,6400368844.0,23.5,6338764197.0
2010-08-02,6338764197.0,22.01,6225530939.0
2010-08-03,6225530939.0,22.63,6211745650.0
2010-08-04,6211745650.0,22.21,5569170029.0
2010-08-05,5569170029.0,22.1,5844658785.0
2010-08-06,5844658785.0,21.74,4985264055.0
2010-08-09,4985264055.0,22.14,6156972400.0
2010-08-10,6156972400.0,22.37,7062937362.0
2010-08-11,7062937362.0,25.39,6317761386.0
2010-08-12,6317761386.0,25.73,5103735377.0
2010-08-13,5103735377.0,26.24,4842877013.0
2010-08-16,4842877013.0,26.1,5895614023.0
2010-08-17,5895614023.0,24.33,5608953152.0
2010-08-18,5608953152.0,24.59,6591599490.0
2010-08-19,6591599490.0,26.44,5842761074.0
2010-08-20,5842761074.0,25.49,5158489242.0
2010-08-23,5158489242.0,25.66,6775328441.0
2010-08-24,6775328441.0,27.46,6675222288.0
2010-08-25,6675222288.0,26.7,5720486499.0
2010-08-26,5720486499.0,27.37,6383627671.0
2010-08-27,6383627671.0,24.45,4655636527.0
2010-08-30,4655636527.0,27.21,6695934548.0
2010-08-31,6695934548.0,26.05,6806337453.0
2010-09-01,6806337453.0,23.89,5616652305.0
2010-09-02,5616652305.0,23.19,5325147996.0
2010-09-03,5325147996.0,21.31,5034512509.0
2010-09-07,5034512509.0,23.8,5487188152.0
2010-09-08,5487188152.0,23.25,5232740838.0
2010-09-09,5232740838.0,22.81,4851338675.0
2010-09-10,4851338675.0,21.99,5873879676.0
2010-09-13,5873879676.0,21.21,5962940182.0
2010-09-14,5962940182.0,21.56,5617585781.0
2010-09-15,5617585781.0,22.1,5425415784.0
2010-09-16,5425415784.0,21.72,7338207348.0
2010-09-17,7338207348.0,22.01,6012494469.0
2010-09-20,6012494469.0,21.5,6518098717.0
2010-09-21,6518098717.0,22.35,6273736159.0
2010-09-22,6273736159.0,22.51,5983333142.0
2010-09-23,5983333142.0,23.87,6278969853.0
2010-09-24,6278969853.0,21.71,5596463448.0
2010-09-27,5596463448.0,22.54,6287609178.0
2010-09-28,6287609178.0,22.6,6283453544.0
2010-09-29,6283453544.0,23.25,7142520751.0
2010-09-30,7142520751.0,23.7,6377143392.0
2010-10-01,6377143392.0,22.5,5676855736.0
2010-10-04,5676855736.0,23.53,7179977124.0
2010-10-05,7179977124.0,21.76,6306419216.0
2010-10-06,6306419216.0,21.49,5880908865.0
2010-10-07,5880908865.0,21.56,6067141225.0
2010-10-08,6067141225.0,20.71,4738025250.0
2010-10-11,4738025250.0,18.96,6282090745.0
2010-10-12,6282090745.0,18.93,7696588500.0
2010-10-13,7696588500.0,19.07,7451814001.0
2010-10-14,7451814001.0,19.88,8267124643.0
2010-10-15,8267124643.0,19.03,6591627327.0
2010-10-18,6591627327.0,19.09,7960701584.0
2010-10-19,7960701584.0,20.63,7195882655.0
2010-10-20,7195882655.0,19.79,7017932046.0
2010-10-21,7017932046.0,19.27,5026466233.0
2010-10-22,5026466233.0,18.78,6188677984.0
2010-10-25,6188677984.0,19.85,6270012935.0
2010-10-26,6270012935.0,20.22,6486303185.0
2010-10-27,6486303185.0,20.71,6409179214.0
2010-10-28,6409179214.0,20.88,5919462056.0
2010-10-29,5919462056.0,21.2,5928212204.0
2010-11-01,5928212204.0,21.83,5851871199.0
2010-11-02,5851871199.0,21.57,6782141385.0
2010-11-03,6782141385.0,19.56,8564709525.0
2010-11-04,8564709525.0,18.52,7956606171.0
2010-11-05,7956606171.0,18.26,6039822942.0
2010-11-08,6039822942.0,18.29,7225474258.0
2010-11-09,7225474258.0,19.08,6815720950.0
2010-11-10,6815720950.0,18.47,6587436065.0
2010-11-11,6587436065.0,18.64,6511568253.0
2010-11-12,6511568253.0,20.61,5547122664.0
2010-11-15,5547122664.0,20.2,7635558082.0
2010-11-16,7635558082.0,22.58,5892726381.0
2010-11-17,5892726381.0,21.76,6942610664.0
2010-11-18,6942610664.0,18.75,5818513624.0
2010-11-19,5818513624.0,18.04,5797860704.0
2010-11-22,5797860704.0,18.37,6132671234.0
2010-11-23,6132671234.0,20.63,5027248641.0
2010-11-24,5027248641.0,19.56,2222733591.0
2010-11-26,2222733591.0,22.22,5474330288.0
2010-11-29,5474330288.0,21.53,7584307434.0
2010-11-30,7584307434.0,23.54,6993225877.0
2010-12-01,6993225877.0,21.36,7172638278.0
2010-12-02,7172638278.0,19.39,5805106078.0
2010-12-03,5805106078.0,18.01,5519190230.0
2010-12-06,5519190230.0,18.02,6327435939.0
2010-12-07,6327435939.0,17.99,6685235682.0
2010-12-08,6685235682.0,17.74,6640094817.0
2010-12-09,6640094817.0,17.25,6431003092.0
2010-12-10,6431003092.0,17.61,6405196184.0
2010-12-13,6405196184.0,17.55,6163363692.0
2010-12-14,6163363692.0,17.61,6609518094.0
2010-12-15,6609518094.0,17.94,6298000961.0
2010-12-16,6298000961.0,17.39,8563556227.0
2010-12-17,8563556227.0,16.11,5449337818.0
2010-12-20,5449337818.0,16.41,5329804322.0
2010-12-21,5329804322.0,16.49,5280646420.0
2010-12-22,5280646420.0,15.45,3885030475.0
2010-12-23,3885030475.0,16.47,3196859586.0
2010-12-27,3196859586.0,17.67,3399471523.0
2010-12-28,3399471523.0,17.52,3305814614.0
2010-12-29,3305814614.0,17.28,3143944854.0
2010-12-30,3143944854.0,17.52,3046781602.0
2010-12-31,3046781602.0,17.75,6483223640.0
2011-01-03,6483223640.0,17.61,6976916018.0
2011-01-04,6976916018.0,17.38,7006487772.0
2011-01-05,7006487772.0,17.02,7244075620.0
2011-01-06,7244075620.0,17.4,7243912301.0
2011-01-07,7243912301.0,17.14,6256463779.0
2011-01-10,6256463779.0,17.54,6116296698.0
2011-01-11,6116296698.0,16.89,6291564442.0
2011-01-12,6291564442.0,16.24,6412326517.0
2011-01-13,6412326517.0,16.39,6911600724.0
2011-01-14,6911600724.0,15.46,7674673429.0
2011-01-18,7674673429.0,15.87,7079509464.0
2011-01-19,7079509464.0,17.31,7417161863.0
2011-01-20,7417161863.0,17.99,6822128092.0
2011-01-21,6822128092.0,18.47,6074070068.0
2011-01-24,6074070068.0,17.65,6721553346.0
2011-01-25,6721553346.0,17.59,6818915098.0
2011-01-26,6818915098.0,16.64,6407955227.0
2011-01-27,6407955227.0,16.15,8122626264.0
